四川电信,#genre#
爱悬疑专区,http://222.209.49.128:8088/udp/239.93.42.12:5140
爱青春专区,http://222.209.49.128:8088/udp/239.93.42.16:5140
少儿天地专区,http://222.209.49.128:8088/udp/239.93.42.34:5140
爱幼教专区,http://222.209.49.128:8088/udp/239.93.42.17:5140
爱玩具专区,http://222.209.49.128:8088/udp/239.93.42.18:5140
爱动漫专区,http://222.209.49.128:8088/udp/239.93.42.23:5140
求索频道高清,http://222.209.49.128:8088/udp/239.93.42.24:5140
爱电竞专区,http://222.209.49.128:8088/udp/239.93.42.19:5140
爱赛车专区,http://222.209.49.128:8088/udp/239.93.42.20:5140
爱宠宠物专区,http://222.209.49.128:8088/udp/239.93.42.32:5140
生活时尚,http://222.209.49.128:8088/udp/239.93.42.29:5140
环球旅游,http://222.209.49.128:8088/udp/239.93.42.31:5140
来钓鱼吧专区,http://222.209.49.128:8088/udp/239.93.42.8:5140
麻辣体育专区,http://222.209.49.128:8088/udp/239.93.42.2:5140
绚影4K专区,http://222.209.49.128:8088/udp/239.93.42.33:5140
先锋乒羽,http://222.209.49.128:8088/udp/239.93.42.56:5140
天元围棋,http://222.209.49.128:8088/udp/239.93.42.55:5140
快乐垂钓,http://222.209.49.128:8088/udp/239.93.1.151:5140
茶频道,http://222.209.49.128:8088/udp/239.93.0.114:5140
乐龄学堂专区,http://222.209.49.128:8088/udp/239.93.1.179:5140
亲子趣学4k专区,http://222.209.49.128:8088/udp/239.93.1.191:5140
中录动漫4K专区,http://222.209.49.128:8088/udp/239.93.1.188:5140
熊猫24小时专区,http://222.209.49.128:8088/udp/239.93.1.178:5140
4K乐享超清专区,http://222.209.49.128:8088/udp/239.93.0.43:5140
书画频道,http://222.209.49.128:8088/udp/239.93.42.67:5140
乐游,http://222.209.49.128:8088/udp/239.93.42.94:5140
金色学堂,http://222.209.49.128:8088/udp/239.93.42.95:5140
法治天地,http://222.209.49.128:8088/udp/239.93.42.96:5140
风云音乐,http://222.209.49.128:8088/udp/239.93.0.224:5140
女性时尚,http://222.209.49.128:8088/udp/239.93.42.62:5140
中国天气,http://222.209.49.128:8088/udp/239.93.42.66:5140
世界地理,http://222.209.49.128:8088/udp/239.93.1.157:5140
央视文化精品,http://222.209.49.128:8088/udp/239.93.42.47:5140
四海钓鱼,http://222.209.49.128:8088/udp/239.93.0.55:5140
央视台球,http://222.209.49.128:8088/udp/239.93.0.218:5140
高尔夫·网球,http://222.209.49.128:8088/udp/239.93.1.54:5140
魅力足球,http://222.209.49.128:8088/udp/239.93.42.97:5140
风云足球,http://222.209.49.128:8088/udp/239.93.0.235:5140
兵器科技,http://222.209.49.128:8088/udp/239.93.1.235:5140
动漫秀场,http://222.209.49.128:8088/udp/239.93.42.93:5140
早期教育,http://222.209.49.128:8088/udp/239.93.0.117:5140
精彩影视,http://222.209.49.128:8088/udp/239.93.42.92:5140
怀旧剧场,http://222.209.49.128:8088/udp/239.93.1.198:5140
第一剧场,http://222.209.49.128:8088/udp/239.93.1.197:5140
风云剧场,http://222.209.49.128:8088/udp/239.93.1.156:5140
CHC家庭影院,http://222.209.49.128:8088/udp/239.93.42.6:5140
CHC高清电影,http://222.209.49.128:8088/udp/239.93.42.5:5140
CHC动作电影,http://222.209.49.128:8088/udp/239.93.42.7:5140
欢笑剧场4K,http://222.209.49.128:8088/udp/239.93.0.145:5140
i成都,http://222.209.49.128:8088/udp/239.93.1.104:1234
中国体育1,http://222.209.49.128:8088/udp/239.93.42.25:5140
中国体育2,http://222.209.49.128:8088/udp/239.93.42.26:5140
中国体育3,http://222.209.49.128:8088/udp/239.93.42.27:5140
精彩推荐专区,http://222.209.49.128:8088/udp/239.93.1.5:5140
直播室1,http://222.209.49.128:8088/udp/239.93.1.180:5140
直播室2,http://222.209.49.128:8088/udp/239.93.1.181:5140
直播室3,http://222.209.49.128:8088/udp/239.93.1.182:5140
直播室4,http://222.209.49.128:8088/udp/239.93.1.183:5140
直播室5,http://222.209.49.128:8088/udp/239.93.1.184:5140
直播室6,http://222.209.49.128:8088/udp/239.93.1.185:5140
直播室7,http://222.209.49.128:8088/udp/239.93.1.186:5140
直播室8,http://222.209.49.128:8088/udp/239.93.1.187:5140
红原日干乔,http://222.209.49.128:8088/udp/239.93.0.178:5140
红原月亮湾,http://222.209.49.128:8088/udp/239.93.0.209:5140
电信导视3,http://222.209.49.128:8088/udp/239.93.0.110:5140
雅克音乐节直播,http://222.209.49.128:8088/udp/239.93.42.69:5140
雅克音乐节宣传,http://222.209.49.128:8088/udp/239.93.42.68:5140
云演艺宣传,http://222.209.49.128:8088/udp/239.93.42.60:5140
创新及人才文化节,http://222.209.49.128:8088/udp/239.93.42.59:5140
华西证券,http://222.209.49.128:8088/udp/239.93.0.69:5140
CCTV-1高清,http://221.237.36.201:8888/udp/239.93.0.58:5140
CCTV-2高清,http://221.237.36.201:8888/udp/239.93.1.23:6000
CCTV-3高清,http://221.237.36.201:8888/udp/239.93.0.109:5140
CCTV-4高清,http://221.237.36.201:8888/udp/239.93.1.105:5140
CCTV-5高清,http://221.237.36.201:8888/udp/239.93.42.37:5140
CCTV-6高清,http://221.237.36.201:8888/udp/239.93.42.38:5140
CCTV-7高清,http://221.237.36.201:8888/udp/239.93.1.67:5140
CCTV-8高清,http://221.237.36.201:8888/udp/239.93.42.39:5140
CCTV-9高清,http://221.237.36.201:8888/udp/239.93.1.24:5140
CCTV-10高清,http://221.237.36.201:8888/udp/239.93.1.28:5140
CCTV-11高清,http://221.237.36.201:8888/udp/239.93.0.102:5140
CCTV-12高清,http://221.237.36.201:8888/udp/239.93.1.30:8124
CCTV-13高清,http://221.237.36.201:8888/udp/239.93.0.66:5140
CCTV-少儿高清,http://221.237.36.201:8888/udp/239.93.1.29:6000
CCTV-15高清,http://221.237.36.201:8888/udp/239.93.0.103:5140
CCTV-17高清,http://221.237.36.201:8888/udp/239.93.0.92:5140
CCTV-5＋高清,http://221.237.36.201:8888/udp/239.93.1.36:8004
CCTV-4K,http://221.237.36.201:8888/udp/239.93.42.42:5140
爱上4K专区,http://221.237.36.201:8888/udp/239.93.0.97:5140
CGTN英语,http://221.237.36.201:8888/udp/239.93.0.104:5140
精彩导视,http://221.237.36.201:8888/udp/239.93.1.39:5140
四川卫视高清,http://221.237.36.201:8888/udp/239.93.0.20:1235
CDTV-1高清,http://221.237.36.201:8888/udp/239.93.0.16:5140
湖南卫视高清,http://221.237.36.201:8888/udp/239.93.0.88:5140
江苏卫视高清,http://221.237.36.201:8888/udp/239.93.0.89:5140
浙江卫视高清,http://221.237.36.201:8888/udp/239.93.0.124:5140
东方卫视高清,http://221.237.36.201:8888/udp/239.93.0.123:5140
北京卫视高清,http://221.237.36.201:8888/udp/239.93.0.180:5140
深圳卫视高清,http://221.237.36.201:8888/udp/239.93.0.182:5140
广东卫视高清,http://221.237.36.201:8888/udp/239.93.0.181:5140
天津卫视高清,http://221.237.36.201:8888/udp/239.93.0.167:5140
山东卫视高清,http://221.237.36.201:8888/udp/239.93.0.168:5140
SCTV-2高清,http://221.237.36.201:8888/udp/239.93.1.101:5140
SCTV-3高清,http://221.237.36.201:8888/udp/239.93.1.102:5140
SCTV-4高清,http://221.237.36.201:8888/udp/239.93.0.47:5140
SCTV-5高清,http://221.237.36.201:8888/udp/239.93.0.166:5140
SCTV-6高清,http://221.237.36.201:8888/udp/239.93.1.144:5140
SCTV-7高清,http://221.237.36.201:8888/udp/239.93.0.219:5140
SCTV-科教高清,http://221.237.36.201:8888/udp/239.93.42.44:5140
四川乡村高清,http://221.237.36.201:8888/udp/239.93.0.52:5140
康巴卫视高清,http://221.237.36.201:8888/udp/239.93.0.41:5140
江西卫视高清,http://221.237.36.201:8888/udp/239.93.0.134:5140
东南卫视高清,http://221.237.36.201:8888/udp/239.93.0.42:5140
黑龙江卫视高清,http://221.237.36.201:8888/udp/239.93.0.183:5140
重庆卫视高清,http://221.237.36.201:8888/udp/239.93.1.107:5140
贵州卫视高清,http://221.237.36.201:8888/udp/239.93.0.131:5140
湖北卫视高清,http://221.237.36.201:8888/udp/239.93.0.250:5140
安徽卫视高清,http://221.237.36.201:8888/udp/239.93.1.106:5140
河北卫视高清,http://221.237.36.201:8888/udp/239.93.0.132:5140
辽宁卫视高清,http://221.237.36.201:8888/udp/239.93.1.108:5140
河南卫视高清,http://221.237.36.201:8888/udp/239.93.42.45:5140
广西卫视高清,http://221.237.36.201:8888/udp/239.93.42.46:5140
云南卫视高清,http://221.237.36.201:8888/udp/239.93.1.174:5140
吉林卫视高清,http://221.237.36.201:8888/udp/239.93.0.248:5140
陕西卫视,http://221.237.36.201:8888/udp/239.93.0.125:5140
山西卫视,http://221.237.36.201:8888/udp/239.93.0.127:5140
内蒙古卫视,http://221.237.36.201:8888/udp/239.93.0.87:5140
青海卫视,http://221.237.36.201:8888/udp/239.93.0.85:5140
宁夏卫视,http://221.237.36.201:8888/udp/239.93.0.74:5140
西藏卫视,http://221.237.36.201:8888/udp/239.93.0.83:5140
新疆卫视,http://221.237.36.201:8888/udp/239.93.0.82:5140
甘肃卫视高清,http://221.237.36.201:8888/udp/239.93.0.81:5140
海南卫视,http://221.237.36.201:8888/udp/239.93.0.90:5140
陕西农林,http://221.237.36.201:8888/udp/239.93.0.100:5140
兵团卫视,http://221.237.36.201:8888/udp/239.93.42.43:5140
峨眉电影高清,http://221.237.36.201:8888/udp/239.93.0.252:5140
厦门卫视,http://221.237.36.201:8888/udp/239.93.42.57:5140
三沙卫视,http://221.237.36.201:8888/udp/239.93.42.58:5140
山东教育卫视,http://221.237.36.201:8888/udp/239.93.1.196:5140
延边卫视,http://221.237.36.201:8888/udp/239.93.0.249:5140
中国交通,http://221.237.36.201:8888/udp/239.93.0.142:5140
CDTV-2高清,http://221.237.36.201:8888/udp/239.93.0.17:1239
CDTV-3高清,http://221.237.36.201:8888/udp/239.93.0.18:1238
CDTV-4高清,http://221.237.36.201:8888/udp/239.93.0.19:1250
CDTV-5高清,http://221.237.36.201:8888/udp/239.93.1.231:5140
CDTV-6高清,http://221.237.36.201:8888/udp/239.93.0.21:1251
CDTV-8高清,http://221.237.36.201:8888/udp/239.93.0.22:1252
上海纪实高清,http://221.237.36.201:8888/udp/239.93.1.137:5140
金鹰纪实高清,http://221.237.36.201:8888/udp/239.93.0.130:5140
CETV-1高清,http://221.237.36.201:8888/udp/239.93.1.111:5140
熊猫新闻高清专区,http://221.237.36.201:8888/udp/239.93.1.112:5140
熊猫体娱高清专区,http://221.237.36.201:8888/udp/239.93.0.94:5140
熊猫少儿高清专区,http://221.237.36.201:8888/udp/239.93.1.189:5140
熊猫影院专区,http://221.237.36.201:8888/udp/239.93.0.214:5140
睛彩四川,http://221.237.36.201:8888/udp/239.93.0.126:5140
云看熊猫专区,http://221.237.36.201:8888/udp/239.93.0.211:9148
金熊猫卡通高清专区,http://221.237.36.201:8888/udp/239.93.1.172:5140
炫动卡通,http://221.237.36.201:8888/udp/239.93.0.173:5140
嘉佳卡通,http://221.237.36.201:8888/udp/239.93.0.246:5140
熊猫爱生活高清专区,http://221.237.36.201:8888/udp/239.93.1.190:5140
大爱四川高清专区,http://221.237.36.201:8888/udp/239.93.1.110:5140
大爱旅游高清专区,http://221.237.36.201:8888/udp/239.93.42.70:5140
大爱生活高清专区,http://221.237.36.201:8888/udp/239.93.42.71:5140
大爱时尚高清专区,http://221.237.36.201:8888/udp/239.93.42.72:5140
汽摩,http://221.237.36.201:8888/udp/239.93.0.62:5140
梨园,http://221.237.36.201:8888/udp/239.93.1.195:5140
家政频道高清,http://221.237.36.201:8888/udp/239.93.42.48:5140
CETV-2,http://221.237.36.201:8888/udp/239.93.0.113:5140
CETV-4,http://221.237.36.201:8888/udp/239.93.0.50:5140
经典电影专区,http://221.237.36.201:8888/udp/239.93.0.57:9024
华语影院专区,http://221.237.36.201:8888/udp/239.93.42.86:5140
星光院线专区,http://221.237.36.201:8888/udp/239.93.42.87:5140
全球大片专区,http://221.237.36.201:8888/udp/239.93.42.90:5140
热播剧场专区,http://221.237.36.201:8888/udp/239.93.0.56:9020
热门剧场专区,http://221.237.36.201:8888/udp/239.93.42.88:5140
谍战剧场专区,http://221.237.36.201:8888/udp/239.93.42.91:5140
卡酷动画,http://221.237.36.201:8888/udp/239.93.42.1:5140
金鹰卡通,http://221.237.36.201:8888/udp/239.93.0.5:5140
优漫卡通,http://221.237.36.201:8888/udp/239.93.0.251:5140
宝宝动画专区,http://221.237.36.201:8888/udp/239.93.42.89:5140
少儿动画高清专区,http://221.237.36.201:8888/udp/239.93.0.193:9000
青春动漫专区,http://221.237.36.201:8888/udp/239.93.0.146:5140
热门综艺高清专区,http://221.237.36.201:8888/udp/239.93.0.151:5140
音乐现场高清专区,http://221.237.36.201:8888/udp/239.93.0.198:9044
戏曲精选专区,http://221.237.36.201:8888/udp/239.93.0.144:5140
戏曲专区,http://221.237.36.201:8888/udp/239.93.0.217:9208
魅力时尚高清专区,http://221.237.36.201:8888/udp/239.93.0.190:9012
生活时尚,http://221.237.36.201:8888/udp/239.93.0.106:5140
爱生活高清专区,http://221.237.36.201:8888/udp/239.93.0.206:8028
财富天下,http://221.237.36.201:8888/udp/239.93.0.116:9136
爱体育专区,http://221.237.36.201:8888/udp/239.93.0.135:9008
电竞天堂高清专区,http://221.237.36.201:8888/udp/239.93.1.135:5140
游戏风云,http://221.237.36.201:8888/udp/239.93.0.136:5140
足球高清专区,http://221.237.36.201:8888/udp/239.93.0.197:9040
红色影院专区,http://221.237.36.201:8888/udp/239.93.0.202:9068
经典剧场专区,http://221.237.36.201:8888/udp/239.93.0.203:9072
纪实人文,http://221.237.36.201:8888/udp/239.93.1.154:5140
墨宝高清专区,http://221.237.36.201:8888/udp/239.93.0.215:9132
军事高清专区,http://221.237.36.201:8888/udp/239.93.0.204:9076
解密高清专区,http://221.237.36.201:8888/udp/239.93.0.199:9048
地理高清专区,http://221.237.36.201:8888/udp/239.93.0.200:9052
导视专区,http://221.237.36.201:8888/udp/239.93.0.129:5140
收视指南专区,http://221.237.36.201:8888/udp/239.93.0.195:8012
蓉城先锋专区,http://221.237.36.201:8888/udp/239.93.0.91:2101
星空精选高清专区,http://221.237.36.201:8888/udp/239.93.1.171:5140
东方财经高清,http://221.237.36.201:8888/udp/239.93.1.165:5140
CGTN西班牙语,http://221.237.36.201:8888/udp/239.93.42.49:5140
CGTN法语,http://221.237.36.201:8888/udp/239.93.42.50:5140
百姓健康,http://221.237.36.201:8888/udp/239.93.42.35:5140
爱怀旧专区,http://221.237.36.201:8888/udp/239.93.42.21:5140
爱喜剧专区,http://221.237.36.201:8888/udp/239.93.42.9:5140
爱奇谈专区,http://221.237.36.201:8888/udp/239.93.42.22:5140
爱科幻专区,http://221.237.36.201:8888/udp/239.93.42.10:5140
爱院线专区,http://221.237.36.201:8888/udp/239.93.42.11:5140
都市剧场,http://221.237.36.201:8888/udp/239.93.42.30:5140
爱谍战专区,http://221.237.36.201:8888/udp/239.93.42.14:5140
爱经典专区,http://221.237.36.201:8888/udp/239.93.42.13:5140
爱悬疑专区,http://221.237.36.201:8888/udp/239.93.42.12:5140
爱青春专区,http://221.237.36.201:8888/udp/239.93.42.16:5140
少儿天地专区,http://221.237.36.201:8888/udp/239.93.42.34:5140
爱幼教专区,http://221.237.36.201:8888/udp/239.93.42.17:5140
爱玩具专区,http://221.237.36.201:8888/udp/239.93.42.18:5140
爱动漫专区,http://221.237.36.201:8888/udp/239.93.42.23:5140
求索频道高清,http://221.237.36.201:8888/udp/239.93.42.24:5140
爱电竞专区,http://221.237.36.201:8888/udp/239.93.42.19:5140
爱赛车专区,http://221.237.36.201:8888/udp/239.93.42.20:5140
爱宠宠物专区,http://221.237.36.201:8888/udp/239.93.42.32:5140
生活时尚,http://221.237.36.201:8888/udp/239.93.42.29:5140
环球旅游,http://221.237.36.201:8888/udp/239.93.42.31:5140
来钓鱼吧专区,http://221.237.36.201:8888/udp/239.93.42.8:5140
麻辣体育专区,http://221.237.36.201:8888/udp/239.93.42.2:5140
绚影4K专区,http://221.237.36.201:8888/udp/239.93.42.33:5140
先锋乒羽,http://221.237.36.201:8888/udp/239.93.42.56:5140
天元围棋,http://221.237.36.201:8888/udp/239.93.42.55:5140
快乐垂钓,http://221.237.36.201:8888/udp/239.93.1.151:5140
茶频道,http://221.237.36.201:8888/udp/239.93.0.114:5140
乐龄学堂专区,http://221.237.36.201:8888/udp/239.93.1.179:5140
亲子趣学4k专区,http://221.237.36.201:8888/udp/239.93.1.191:5140
中录动漫4K专区,http://221.237.36.201:8888/udp/239.93.1.188:5140
熊猫24小时专区,http://221.237.36.201:8888/udp/239.93.1.178:5140
4K乐享超清专区,http://221.237.36.201:8888/udp/239.93.0.43:5140
书画频道,http://221.237.36.201:8888/udp/239.93.42.67:5140
乐游,http://221.237.36.201:8888/udp/239.93.42.94:5140
金色学堂,http://221.237.36.201:8888/udp/239.93.42.95:5140
法治天地,http://221.237.36.201:8888/udp/239.93.42.96:5140
风云音乐,http://221.237.36.201:8888/udp/239.93.0.224:5140
女性时尚,http://221.237.36.201:8888/udp/239.93.42.62:5140
中国天气,http://221.237.36.201:8888/udp/239.93.42.66:5140
世界地理,http://221.237.36.201:8888/udp/239.93.1.157:5140
央视文化精品,http://221.237.36.201:8888/udp/239.93.42.47:5140
四海钓鱼,http://221.237.36.201:8888/udp/239.93.0.55:5140
央视台球,http://221.237.36.201:8888/udp/239.93.0.218:5140
高尔夫·网球,http://221.237.36.201:8888/udp/239.93.1.54:5140
魅力足球,http://221.237.36.201:8888/udp/239.93.42.97:5140
风云足球,http://221.237.36.201:8888/udp/239.93.0.235:5140
兵器科技,http://221.237.36.201:8888/udp/239.93.1.235:5140
动漫秀场,http://221.237.36.201:8888/udp/239.93.42.93:5140
早期教育,http://221.237.36.201:8888/udp/239.93.0.117:5140
精彩影视,http://221.237.36.201:8888/udp/239.93.42.92:5140
怀旧剧场,http://221.237.36.201:8888/udp/239.93.1.198:5140
第一剧场,http://221.237.36.201:8888/udp/239.93.1.197:5140
风云剧场,http://221.237.36.201:8888/udp/239.93.1.156:5140
CHC家庭影院,http://221.237.36.201:8888/udp/239.93.42.6:5140
CHC高清电影,http://221.237.36.201:8888/udp/239.93.42.5:5140
CHC动作电影,http://221.237.36.201:8888/udp/239.93.42.7:5140
欢笑剧场4K,http://221.237.36.201:8888/udp/239.93.0.145:5140
i成都,http://221.237.36.201:8888/udp/239.93.1.104:1234
中国体育1,http://221.237.36.201:8888/udp/239.93.42.25:5140
中国体育2,http://221.237.36.201:8888/udp/239.93.42.26:5140
中国体育3,http://221.237.36.201:8888/udp/239.93.42.27:5140
精彩推荐专区,http://221.237.36.201:8888/udp/239.93.1.5:5140
直播室1,http://221.237.36.201:8888/udp/239.93.1.180:5140
直播室2,http://221.237.36.201:8888/udp/239.93.1.181:5140
直播室3,http://221.237.36.201:8888/udp/239.93.1.182:5140
直播室4,http://221.237.36.201:8888/udp/239.93.1.183:5140
直播室5,http://221.237.36.201:8888/udp/239.93.1.184:5140
直播室6,http://221.237.36.201:8888/udp/239.93.1.185:5140
直播室7,http://221.237.36.201:8888/udp/239.93.1.186:5140
直播室8,http://221.237.36.201:8888/udp/239.93.1.187:5140
红原日干乔,http://221.237.36.201:8888/udp/239.93.0.178:5140
红原月亮湾,http://221.237.36.201:8888/udp/239.93.0.209:5140
电信导视3,http://221.237.36.201:8888/udp/239.93.0.110:5140
雅克音乐节直播,http://221.237.36.201:8888/udp/239.93.42.69:5140
雅克音乐节宣传,http://221.237.36.201:8888/udp/239.93.42.68:5140
云演艺宣传,http://221.237.36.201:8888/udp/239.93.42.60:5140
创新及人才文化节,http://221.237.36.201:8888/udp/239.93.42.59:5140
华西证券,http://221.237.36.201:8888/udp/239.93.0.69:5140
